algorithm;dataset;privacyModel;k;qids;weighted;iterations;eliteFraction;crossoverFraction;productionFraction;mutationProbability;immigrationFraction;immigrationInterval;subpopulationSize;trianglePattern;dualPopulation;timeLimit;stepLimit;limitByOptimalLoss;batchNumber;time;externalUtility;internalUtility;tuningParameter;tuningValue
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;5000;2147483647;false;1;285732;0.628284667;0;immigrationInterval;20
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;50;true;true;5000;2147483647;false;1;290739;0.621813118;0;subpopulationSize;50
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;200;true;true;5000;2147483647;false;1;280716;0.634319491;0;subpopulationSize;200
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;1;540752;0.629049724;0;crossoverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;1;590752;0.627468615;0;crossoverFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;1;540731;0.623494391;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;1;600747;0.626547761;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;10000;2147483647;false;1;520676;0.620269937;0;productionFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;10000;2147483647;false;1;540687;0.622986924;0;productionFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;10000;2147483647;false;1;550794;0.626767721;0;productionFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;10000;2147483647;false;1;580771;0.627153535;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;10000;2147483647;false;1;540718;0.626603978;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;10000;2147483647;false;1;590786;0.628338085;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;10000;2147483647;false;1;560736;0.63003622;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;10000;2147483647;false;1;590765;0.628472005;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;10000;2147483647;false;1;500680;0.625604708;0;immigrationInterval;5
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;10000;2147483647;false;1;660873;0.627395887;0;immigrationInterval;20
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;50;true;true;10000;2147483647;false;1;550770;0.615405477;0;subpopulationSize;50
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;200;true;true;10000;2147483647;false;1;610787;0.637892922;0;subpopulationSize;200
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;1240880;0.629316346;0;crossoverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;1160713;0.62858489;0;crossoverFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;1220819;0.629090518;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;1220751;0.622543707;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;20000;2147483647;false;1;1120775;0.625884181;0;productionFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;20000;2147483647;false;1;1160802;0.632851348;0;productionFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;20000;2147483647;false;1;1080758;0.62890928;0;productionFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;20000;2147483647;false;1;1040676;0.626586341;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;20000;2147483647;false;1;1220908;0.635517407;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;20000;2147483647;false;1;1060726;0.62431244;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;20000;2147483647;false;1;1220810;0.630361555;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;20000;2147483647;false;1;1140766;0.628996592;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;20000;2147483647;false;1;1220799;0.628137452;0;immigrationInterval;5
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;20000;2147483647;false;1;1120836;0.624950377;0;immigrationInterval;20
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;50;true;true;20000;2147483647;false;1;1020685;0.620010537;0;subpopulationSize;50
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;200;true;true;20000;2147483647;false;1;1320851;0.636074153;0;subpopulationSize;200
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1950997;0.630880334;0;crossoverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1770737;0.627153057;0;crossoverFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1770810;0.627958599;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1650649;0.628057992;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1740775;0.626628371;0;productionFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1860827;0.625133136;0;productionFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1500702;0.624749929;0;productionFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;30000;2147483647;false;1;1740792;0.626441795;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;30000;2147483647;false;1;1890954;0.626849822;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;30000;2147483647;false;1;1740798;0.625630234;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;30000;2147483647;false;1;1830836;0.626120248;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;30000;2147483647;false;1;1680766;0.627290325;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;30000;2147483647;false;1;1650749;0.630179962;0;immigrationInterval;5
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;30000;2147483647;false;1;1740802;0.621264139;0;immigrationInterval;20
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;50;true;true;30000;2147483647;false;1;1740832;0.619069094;0;subpopulationSize;50
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;200;true;true;30000;2147483647;false;1;1860847;0.633775924;0;subpopulationSize;200
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;275648;0.63191431;0;crossoverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;265615;0.633454973;0;crossoverFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;285677;0.628404903;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;285781;0.626755848;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;5000;2147483647;false;2;280706;0.623309979;0;productionFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;5000;2147483647;false;2;305758;0.624138503;0;productionFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;5000;2147483647;false;2;250608;0.622844753;0;productionFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;5000;2147483647;false;2;295693;0.629241526;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;5000;2147483647;false;2;290700;0.629135337;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;5000;2147483647;false;2;285660;0.625444657;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;5000;2147483647;false;2;290721;0.621984458;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;5000;2147483647;false;2;295792;0.627043399;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;5000;2147483647;false;2;285702;0.623802073;0;immigrationInterval;5
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;5000;2147483647;false;2;285716;0.627317073;0;immigrationInterval;20
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;50;true;true;5000;2147483647;false;2;245616;0.61853765;0;subpopulationSize;50
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;200;true;true;5000;2147483647;false;2;265680;0.632308955;0;subpopulationSize;200
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;2;560765;0.627945951;0;crossoverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;2;560707;0.62932959;0;crossoverFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;2;600768;0.627678117;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;2;530653;0.625062731;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;10000;2147483647;false;2;510651;0.626135086;0;productionFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;10000;2147483647;false;2;500628;0.623356905;0;productionFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;10000;2147483647;false;2;540688;0.628060334;0;productionFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;10000;2147483647;false;2;510665;0.631504184;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;10000;2147483647;false;2;570762;0.62614264;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;10000;2147483647;false;2;600815;0.625374398;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;10000;2147483647;false;2;520704;0.624088794;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;10000;2147483647;false;2;590750;0.627167337;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;10000;2147483647;false;2;560747;0.62918291;0;immigrationInterval;5
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;10000;2147483647;false;2;630821;0.631508644;0;immigrationInterval;20
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;50;true;true;10000;2147483647;false;2;510680;0.616463454;0;subpopulationSize;50
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;200;true;true;10000;2147483647;false;2;600764;0.635396455;0;subpopulationSize;200
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;2;1140834;0.628768479;0;crossoverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;2;1080792;0.629647027;0;crossoverFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;2;1060786;0.621339845;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;2;1080702;0.624711189;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;20000;2147483647;false;2;1040684;0.625994312;0;productionFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;20000;2147483647;false;2;1060690;0.623478975;0;productionFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;20000;2147483647;false;2;1200834;0.625870121;0;productionFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;20000;2147483647;false;2;1160823;0.625538688;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;20000;2147483647;false;2;1060795;0.624512143;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;20000;2147483647;false;2;1100743;0.626756972;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;20000;2147483647;false;2;1020725;0.625469189;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;20000;2147483647;false;2;1020711;0.628270031;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;20000;2147483647;false;2;1200851;0.629214969;0;immigrationInterval;5
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;20000;2147483647;false;2;1020697;0.628071849;0;immigrationInterval;20
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;50;true;true;20000;2147483647;false;2;840591;0.613390398;0;subpopulationSize;50
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;200;true;true;20000;2147483647;false;2;1180798;0.637639928;0;subpopulationSize;200
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;2;1710915;0.634385768;0;crossoverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;2;1500689;0.626329539;0;crossoverFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;2;1680875;0.623745799;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;2;1770727;0.62774627;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;30000;2147483647;false;2;1620799;0.619719437;0;productionFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;30000;2147483647;false;2;1770798;0.629637081;0;productionFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;30000;2147483647;false;2;1740833;0.624049329;0;productionFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;30000;2147483647;false;2;1770876;0.626740349;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;30000;2147483647;false;2;1590823;0.628008448;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;30000;2147483647;false;2;1830883;0.631020394;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;30000;2147483647;false;2;1800832;0.626582378;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;30000;2147483647;false;2;1620794;0.624557398;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;30000;2147483647;false;2;1590765;0.628346555;0;immigrationInterval;5
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;30000;2147483647;false;2;1770837;0.6269935;0;immigrationInterval;20
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;50;true;true;30000;2147483647;false;2;1740801;0.619167267;0;subpopulationSize;50
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;200;true;true;30000;2147483647;false;2;1800887;0.634594089;0;subpopulationSize;200
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;3;265626;0.630376204;0;crossoverFraction;0.2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;3;275707;0.629440443;0;crossoverFraction;0.6
